Paper_Doi,Citation_Type,Cited_Doi,Year,Title
10.1016/j.legalmed.2018.01.005,Backward,10.1080/15592294.2015.1080413,2015.0,Improved age determination of blood and teeth samples using a selected set of DNA methylation markers
10.1016/j.legalmed.2018.01.005,Backward,10.1016/j.fsigen.2015.05.001,2015.0,Development of a forensically useful age prediction method based on DNA methylation analysis.
10.1016/j.legalmed.2018.01.005,Backward,10.1016/j.fsigen.2015.05.007,2015.0,Developing a DNA methylation assay for human age prediction in blood and bloodstain.
10.1016/j.legalmed.2018.01.005,Backward,10.1186/gb-2014-15-2-r24,2014.0,Aging of blood can be tracked by DNA methylation changes at just three CpG sites
10.1016/j.legalmed.2018.01.005,Backward,10.1186/gb-2013-14-10-r115,2013.0,DNA methylation age of human tissues and cell types
10.1016/j.legalmed.2018.01.005,Backward,10.1016/j.fsigen.2013.01.002,2013.0,"Korean population genetic data and concordance for the PowerPlex® ESX 17, AmpFlSTR Identifiler®, and PowerPlex® 16 systems."
10.1016/j.legalmed.2018.01.005,Backward,10.1007/s00414-012-0798-z,2013.0,Magnetic resonance imaging of the sternal extremity of the clavicle in forensic age estimation: towards more sound age estimates
10.1016/j.legalmed.2018.01.005,Backward,10.7580/KJLM.2013.37.1.1,2013.0,DNA Methylation-Based Age Estimation in the Forensic Field
10.1016/j.legalmed.2018.01.005,Backward,10.1016/j.molcel.2012.10.016,2013.0,Genome-wide methylation profiles reveal quantitative views of human aging rates.
10.1016/j.legalmed.2018.01.005,Backward,10.18632/AGING.100395,2011.0,Epigenetic-aging-signature to determine age in different tissues
10.1016/j.legalmed.2018.01.005,Backward,10.1371/journal.pone.0014821,2011.0,Epigenetic Predictor of Age
10.1016/j.legalmed.2018.01.005,Backward,10.1038/nrg2952,2011.0,"Improving human forensics through advances in genetics, genomics and molecular biology"
10.1016/j.legalmed.2018.01.005,Backward,10.1111/j.1556-4029.2008.00591.x,2008.0,Internal Validation of the AmpFlSTR Yfiler™ Amplification Kit for Use in Forensic Casework
10.1016/j.legalmed.2018.01.005,Backward,10.1016/S0379-0738(00)00182-1,2000.0,Validation of the AMPFlSTR SGM plus system for use in forensic casework.
10.1016/j.legalmed.2018.01.005,Backward,10.1007/bf01225517,1996.0,"The validation of a 7-locus multiplex STR test for use in forensic casework. (I). Mixtures, ageing, degradation and species studies."
10.1016/j.legalmed.2018.01.005,Backward,10.1016/j.fsigen.2014.10.002,2015.0,Examination of DNA methylation status of the ELOVL2 marker may be useful for human age prediction in forensic science.
10.1016/j.legalmed.2018.01.005,Backward,10.1016/j.fsigen.2011.01.011,2012.0,Optimization and validation of a fast amplification protocol for AmpFlSTR® Profiler Plus® for rapid forensic human identification.
10.1016/j.legalmed.2018.01.005,Backward,10.1016/j.legalmed.2009.09.001,2010.0,Forensic age estimation in human skeletal remains: current concepts and future directions.
10.1016/j.legalmed.2018.01.005,Backward,10.1007/BF01225493,2005.0,The validation of short tandem repeat (STR) loci for use in forensic casework
10.1016/j.legalmed.2018.01.005,Backward,10.1007/BF01369907,2005.0,Validation of mitochondrial DNA sequencing for forensic casework analysis
10.1038/s41598-018-29264-2,Forward,10.1016/j.forsciint.2024.112343,2024.0,"A review on forensic analysis of bio fluids (blood, semen, vaginal fluid, menstrual blood, urine, saliva): Spectroscopic and non-spectroscopic technique."
10.1038/s41598-018-29264-2,Forward,10.3390/molecules29245956,2024.0,Lighting the Path: Raman Spectroscopy’s Journey Through the Microbial Maze
10.1038/s41598-018-29264-2,Forward,10.1016/j.microc.2024.111438,2024.0,Advancements in colorimetric and fluorescent-based sensing approaches for point-of-care testing in forensic sample analysis
10.1038/s41598-018-29264-2,Forward,10.3390/microorganisms12091797,2024.0,Oral Microbiome: A Review of Its Impact on Oral and Systemic Health
10.1038/s41598-018-29264-2,Forward,10.1016/j.forsciint.2024.112147,2024.0,Development of a multiplex PCR assay and quantification of microbial markers by ddPCR for identification of saliva and vaginal fluid.
10.1038/s41598-018-29264-2,Forward,10.1007/s00604-024-06492-0,2024.0,Simultaneous SERS-decoding detection of multiple pathogens in drinking water with home-made portable double-layer filtration and concentration device.
10.1038/s41598-018-29264-2,Forward,10.1016/j.forsciint.2024.112112,2024.0,Identification of oral bacteria as a new forensic tool for saliva detection.
10.1038/s41598-018-29264-2,Forward,10.4467/12307483pfs.23.013.19429,2024.0,"Use of microorganisms, insects, plants and soil in criminological research"
10.1038/s41598-018-29264-2,Forward,10.1016/j.fsigen.2024.103020,2024.0,"Response of salivary microbiome to temporal, environmental, and surface characteristics under in vitro exposure."
10.1038/s41598-018-29264-2,Forward,10.1111/1556-4029.15400,2023.0,A combined molecular approach utilizing microbial DNA and microRNAs in a qPCR multiplex for the classification of five forensically relevant body fluids
10.1038/s41598-018-29264-2,Forward,10.3390/microorganisms11102509,2023.0,The Future Is Now: Unraveling the Expanding Potential of Human (Necro)Microbiome in Forensic Investigations
10.1038/s41598-018-29264-2,Forward,10.1016/j.legalmed.2023.102320,2023.0,Potential application of Staphylococcus species detection in the specific identification of saliva.
10.1038/s41598-018-29264-2,Forward,10.1007/s00284-023-03413-x,2023.0,A Review on Microbial Species for Forensic Body Fluid Identification in Healthy and Diseased Humans
10.1038/s41598-018-29264-2,Forward,10.1007/s13530-023-00182-9,2023.0,A review of metallic nanostructures against severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2)
10.1038/s41598-018-29264-2,Forward,10.1007/s00414-023-03051-9,2023.0,Rapid and visual detection of specific bacteria for saliva and vaginal fluid identification with the lateral flow dipstick strategy
10.1038/s41598-018-29264-2,Forward,10.1016/j.legalmed.2023.102277,2023.0,Estimating the way of deposition of saliva stains using quantitative analysis of forensic salivary biomarkers.
10.1038/s41598-018-29264-2,Forward,10.1128/spectrum.02266-22,2023.0,Identification of Putative Bacterial Pathogens for Orofacial Granulomatosis Based on 16S rRNA Metagenomic Analysis
10.1038/s41598-018-29264-2,Forward,10.1093/nar/gkad388,2023.0,Accurate quantification of DNA using on-site PCR (osPCR) by characterizing DNA amplification at single-molecule resolution
10.1038/s41598-018-29264-2,Forward,10.1007/s00414-023-03004-2,2023.0,Development and application of a multiplex PCR system for forensic salivary identification
10.1038/s41598-018-29264-2,Forward,10.1186/s41935-023-00336-3,2023.0,Recent advancements in identification and detection of saliva as forensic evidence: a review
10.1038/s41598-018-29264-2,Forward,10.1016/j.aca.2023.340995,2023.0,Lower fluidic resistance of double-layer droplet continuous flow PCR microfluidic chip for rapid detection of bacteria.
10.1038/s41598-018-29264-2,Forward,10.3390/jnt3040011,2022.0,"Role of Nanomaterials in COVID-19 Prevention, Diagnostics, Therapeutics, and Vaccine Development"
10.1038/s41598-018-29264-2,Forward,10.1093/ejo/cjac055,2022.0,Effect of calcium fluoride nanoparticles in prevention of demineralization during orthodontic fixed appliance treatment: a randomized clinical trial.
10.1038/s41598-018-29264-2,Forward,10.1089/forensic.2022.0007,2022.0,"Microbial Forensics: A Present to Future Perspective on Genomic Targets, Bioinformatic Challenges, and Applications"
10.1038/s41598-018-29264-2,Forward,10.1007/s12161-021-02177-z,2022.0,"3, 4-Dihydroxy-l-phenylalanine Biopolymer Cellulose DNA Adhesive Card as an Enhanced Solid-Phase One-Step DNA Extraction Method from Foodborne Pathogens in Food Samples"
10.1038/s41598-018-29264-2,Forward,10.1111/1556-4029.15029,2022.0,"Design and optimization of a 16S microbial qPCR multiplex for the presumptive identification of feces, saliva, vaginal and menstrual secretions"
10.1038/s41598-018-29264-2,Forward,10.3390/diagnostics12010001,2021.0,Analysis of Microbial Communities: An Emerging Tool in Forensic Sciences
10.1038/s41598-018-29264-2,Forward,10.3390/genes12111728,2021.0,On the Identification of Body Fluids and Tissues: A Crucial Link in the Investigation and Solution of Crime
10.1038/s41598-018-29264-2,Forward,10.21203/rs.3.rs-746573/v1,2021.0,Findings from the microbiota of tooth apical periodontitis and the search for pathogen forgranulomatous inflammation
10.1038/s41598-018-29264-2,Forward,10.1007/s00216-021-03404-6,2021.0,PCR-assisted impedimetric biosensor for colibactin-encoding pks genomic island detection in E. coli samples
10.1038/s41598-018-29264-2,Forward,10.17986/BLM.1340,2021.0,Investigation of Streptococci in Oral Flora in Terms of Identification in Forensic Sciences
10.1038/s41598-018-29264-2,Forward,10.7580/KJLM.2021.45.1.14,2021.0,Forensic Microbiological Analysis for Vaginal Fluid Identification Using Multiplex Real-Time PCR System
10.1038/s41598-018-29264-2,Forward,10.1016/j.fsigen.2021.102483,2021.0,Identification of coding region SNPs from specific and sensitive mRNA biomarkers for the deconvolution of the semen donor in a body fluid mixture.
10.1038/s41598-018-29264-2,Forward,10.1016/j.bios.2020.112952,2020.0,"Fully integrated microfluidic devices for qualitative, quantitative and digital nucleic acids testing at point of care"
10.1038/s41598-018-29264-2,Forward,10.1021/acsinfecdis.0c00604,2020.0,High-Throughput Immunochemical Method to Assess the 2-Heptyl-4-quinolone Quorum Sensing Molecule as a Potential Biomarker of Pseudomonas aeruginosa Infections.
10.1038/s41598-018-29264-2,Forward,10.1016/j.trac.2020.116110,2020.0,Capillary electrophoresis as a powerful tool for the analyses of bacterial samples
10.1038/s41598-018-29264-2,Forward,10.1016/j.snb.2020.128303,2020.0,A smartphone-based bacteria sensor for rapid and portable identification of forensic saliva sample
10.1038/s41598-018-29264-2,Forward,10.1016/j.snb.2020.128681,2020.0,All-fiber all-optical quantitative polymerase chain reaction (qPCR)
10.1038/s41598-018-29264-2,Forward,10.1099/jmm.0.001192,2020.0,Diversity of navel microbiome in young adults.
10.1038/s41598-018-29264-2,Forward,10.1080/10408398.2020.1749024,2020.0,"Possible food safety hazards of ready-to-eat raw fish containing product (sushi, sashimi)"
10.1038/s41598-018-29264-2,Forward,10.1186/s12917-021-02825-w,2020.0,Multiplex and on-site PCR detection of swine diseases based on the microfluidic chip system
10.1038/s41598-018-29264-2,Forward,10.1111/1556-4029.14147,2020.0,Simplified Direct PCR Method for Reference Buccal Samples Using a Non‐FTA Card by Omitting the Pretreatment Step
10.1038/s41598-018-29264-2,Forward,10.1063/1.5130437,2019.0,A simple and rapid detection system for oral bacteria in liquid phase for point-of-care diagnostics using magnetic nanoparticles
10.1038/s41598-018-29264-2,Forward,10.1007/s00604-019-3890-y,2019.0,Bacteria-targeting BSA-stabilized SiC nanoparticles as a fluorescent nanoprobe for forensic identification of saliva
10.1038/s41598-018-29264-2,Forward,10.1007/s00414-019-02129-7,2019.0,Ancestry informative markers (AIMs) for Korean and other East Asian and South East Asian populations
10.1038/s41598-018-29264-2,Forward,10.1021/ACSSUSCHEMENG.9B01314,2019.0,Development of a Sensitive Diagnostic Device Based on Zeolitic Imidazolate Frameworks-8 Using Ferrocene–Graphene Oxide as Electroactive Indicator for Pseudomonas aeruginosa Detection
10.1038/s41598-018-29264-2,Forward,10.3390/microorganisms7050130,2019.0,Advances in Chemical and Biological Methods to Identify Microorganisms—From Past to Present
10.1038/s41598-018-29264-2,Forward,10.1016/j.snb.2020.128802,2021.0,PCR-coupled Paper-based Surface-enhanced Raman Scattering (SERS) Sensor for Rapid and Sensitive Detection of Respiratory Bacterial DNA
10.1038/s41598-018-29264-2,Forward,10.1007/978-981-15-9364-2_39-1,2021.0,Usefulness of Quantitative PCR in Forensic Genetics
10.1038/s41598-018-29264-2,Forward,10.1016/B978-0-12-382006-8.00031-1,2020.0,Inferential validation and evidence interpretation
10.1038/s41598-018-29264-2,Forward,,,Development of a one-step sample to answer multiplex Hyper-branched Rolling Cycle Ampli�cation (pR@FRET-MB@mHSRCA) with tunable hybrid signaling (pR@FRET-MB) for simultaneous pathogen detection in food
10.1038/s41598-018-29264-2,Backward,10.1016/j.fsigen.2017.12.011,2018.0,Simple and rapid identification of saliva by detection of oral streptococci using direct polymerase chain reaction combined with an immunochromatographic strip.
10.1038/s41598-018-29264-2,Backward,10.1111/1556-4029.13587,2018.0,A Simple Method of VNTR D1S80 Locus Allelic Ladder Construction for Capillary Electrophoresis‐based Genotyping
10.1038/s41598-018-29264-2,Backward,10.1016/j.fsigen.2017.05.009,2017.0,Body fluid prediction from microbial patterns for forensic application.
10.1038/s41598-018-29264-2,Backward,10.1016/j.legalmed.2016.09.001,2016.0,Forensic genetic study of 29 Y-STRs in Korean population.
10.1038/s41598-018-29264-2,Backward,10.1099/mic.0.000237,2016.0,Salivaricin E and abundant dextranase activity may contribute to the anti-cariogenic potential of the probiotic candidate Streptococcus salivarius JH.
10.1038/s41598-018-29264-2,Backward,10.1016/j.jds.2015.08.002,2015.0,The impact of different DNA extraction methods on the analysis of microbial diversity of oral saliva from healthy youths by polymerase chain reaction-denaturing gradient gel electrophoresis
10.1038/s41598-018-29264-2,Backward,10.1111/1556-4029.12864,2015.0,Comparison of Four Saliva Detection Methods to Identify Expectorated Blood Spatter
10.1038/s41598-018-29264-2,Backward,10.1016/j.fsigen.2015.08.002,2015.0,Validation of a combined autosomal/Y-chromosomal STR approach for analyzing typical biological stains in sexual-assault cases.
10.1038/s41598-018-29264-2,Backward,10.1016/j.fsigen.2015.03.002,2015.0,Genome-wide methylation profiling and a multiplex construction for the identification of body fluids using epigenetic markers.
10.1038/s41598-018-29264-2,Backward,10.5808/GI.2013.11.4.277,2013.0,Forensic Body Fluid Identification by Analysis of Multiple RNA Markers Using NanoString Technology
10.1038/s41598-018-29264-2,Backward,10.1128/AEM.03133-13,2013.0,"Anti-Inflammatory Properties of Streptococcus salivarius, a Commensal Bacterium of the Oral Cavity and Digestive Tract"
10.1038/s41598-018-29264-2,Backward,10.3923/PJBS.2013.575.579,2013.0,PCR applications in identification of saliva samples exposed to different conditions (streptococci detection based).
10.1038/s41598-018-29264-2,Backward,10.5483/BMBREP.2012.45.10.206,2012.0,Body fluid identification in forensics.
10.1038/s41598-018-29264-2,Backward,10.1016/j.fsigen.2012.01.005,2012.0,Molecular identification of vaginal fluid by microbial signature.
10.1038/s41598-018-29264-2,Backward,10.1111/j.1556-4029.2011.01894.x,2011.0,Specific Micro‐RNA Signatures for the Detection of Saliva and Blood in Forensic Body‐fluid Identification
10.1038/s41598-018-29264-2,Backward,10.1016/j.micpath.2011.01.005,2011.0,Pili of oral Streptococcus sanguinis bind to salivary amylase and promote the biofilm formation.
10.1038/s41598-018-29264-2,Backward,10.1016/j.fsigen.2009.10.006,2010.0,The development of a mRNA multiplex RT-PCR assay for the definitive identification of body fluids.
