ID_B,ID_B_Org,ID_Project_Unique,ID_Paper,Year,Year_Perf,Department,Title,DOI,Sem_URL,Journal,Journal_Link,H_Index,Search_Scope,Project_Scope,Project_Scope_Nom,Project_Scope_Avg,Scope_All,Scope_Top_Raw,Scope_Top,Scope_Tree,Exploration,Abstract,Paper_Contribution,Paper_Org_Raw,Paper_Org_ENG,Paper_Org_KR,Paper_Org_Net,Authors,Authors_Nom,Authors_Count,Perf_Time,GDC_Paper,Num_External_Tie_Paper,Avg_Num_External_Tie_Paper,Central_1,Central_5,Central_10,Total_Funding,Gov_Funding,Period_Start,Period_End,Period,Num_Researchers,Ind_Sci_Tech,Industry_6T,RD_Stage,Eco_Soc_Purpose,Project_Net,Project_Net_Type,Num_Organizations,Num_Large_Firm,Num_Medium_Firm,Num_Small_Firm,Num_Univ,Num_RI,Num_Others,Net_Diversity,Net_Stability_Ind,Net_Stability_Org,Net_Incon_Unique,Net_Incon,Net_Incon_Paper,HHI,HHI_Reverse,GDC,Num_External_Ties,Avg_Num_External_Ties,Avg_Blau_Partner,Density_by_Year,Density_Ind,Density_Sci,Density_Ego,Num_Papers,Num_SCI_Papers,Num_Non_SCI_Papers,Num_Patents,Num_Applications,Num_Registrations,Num_Domestic_Patents,Num_Domestic_Applications,Num_Domestic_Registrations,Num_Foreign_Patents,Num_Foreign_Applications,Num_Foreign_Registrations,Num_Perf,SCI_YN,Joint_or_Contract,Project_Phase,Citation_Count,Citation_Weighted,Influential_Citation_Count,Inf_Citation_Weighted
651,5.71E+22,1415133550,6116,2013,2013,22,"XH-14, a novel danshen methoxybenzo[b] furan derivative, exhibits anti-inflammatory properties in lipopolysaccharide-treated RAW 264.7 cells",10.1186/1476-9255-10-1,https://www.semanticscholar.org/paper/8ce64f03f2cbe7156e04b3c5e96671038795eb98,JOURNAL OF INFLAMMATION-LONDON,https://www.scimagojr.com/journalsearch.php?q=40695&tip=sid&clean=0,65,1,3,0.176470588,2,"Biochemistry, Genetics and Molecular Biology; Cell Biology; Clinical Biochemistry","Biochemistry, Genetics and Molecular Biology",Biochemistry Genetics and Molecular Biology,Cell Biology; Clinical Biochemistry,1,,50,"한림대학, 대구가톨릭대학",Hallym University; Catholic University of Daegu,"한림대학, 대구가톨릭대학",한림대학; 대구가톨릭대학,Geun-Mook Park; Jong-Gab Jun; Jin-Kyung Kim,"['geunmookpark', 'jonggabjun', 'jinkyungkim']",3,0,0.060126582,19,9.5,0,0,0,1203996000,552000000,2005-03-01,2015-02-28,3651,12,5,2,3,7,"대구가톨릭대학, 허브에프엔씨, 바다누리, 일심제약, 한방미인화장품, 거목식품, 제이더블유바이오","[4, 3, 3, 3, 3, 3, 3]",7,0,0,6,1,0,0,0.244897959,0.5,0.5,0.5,0.333333333,0.5,0.3515625,0.6484375,0.001542615,12,1.714285714,0.50407486,0.001025276,0.001459653,0.002219238,0.036144578,2,2,0,14,7,7,14,7,7,0,0,0,16,1,1,9,14,1.551244217,0,0
643,5.71E+22,1415134348,6220,2013,2013,22,Characterization of Electroplated Multilayered Nanoporous Platinum Films for Electrochemical Sensor Applications,10.1166/JNN.2013.7911,https://www.semanticscholar.org/paper/0875e84a28a458201c8c820108e762ceab122569,JOURNAL OF NANOSCIENCE AND NANOTECHNOLOGY,https://www.scimagojr.com/journalsearch.php?q=28546&tip=sid&clean=0,120,5,6,0.352941176,2.5,Chemical Engineering; Bioengineering; Chemistry; Chemistry (miscellaneous); Engineering; Biomedical Engineering; Materials Science; Materials Science (miscellaneous); Nanoscience and Nanotechnology; Physics and Astronomy; Condensed Matter Physics,Physics and Astronomy; Materials Science; Chemistry; Engineering; Chemical Engineering,Physics and Astronomy; Materials Science; Chemistry; Engineering; Chemical Engineering,Bioengineering; Chemistry (miscellaneous); Biomedical Engineering; Materials Science (miscellaneous); Nanoscience and Nanotechnology; Condensed Matter Physics,0.777279962,"We newly fabricated and characterized the double layered nanoporous Pt (NPt) thin film on silicon substrate for enzyme-free glucose sensing applications. The surface morphologies of the fabricated NPt film were characterized using field emission scanning electron microscopy (FESEM). The fabricated NPt films exhibited highly dense nanopores with irregularly arranged grain boundaries and thicknesses of 0.77 microm, which were highly affected by the structural geometries of the bottom layer. The electrochemical properties of the double layered NPt films were tested in 1 M sulfuric acid and phosphate buffered saline (PBS, pH 7.4) with different concentrations of glucose. The NPt film on silicon substrate exhibited extremely high electrochemical roughness factor (RF) of 901.35 (mean values) and sensitivities of 33.34 microA mM(-1) cm(-2) in glucose concentrations up to 16 mM.",50,광운대학,Kwangwoon University,광운대학,광운대학,Y. Lee; J. Park,"['ylee', 'jpark']",2,0,0.003154574,1,1,0,0,0,669476000,500000000,2011-08-01,2014-06-30,1064,10,7,2,3,7,"인포피아, 광운대학, Georgia Institute of Technology","[3, 4, 4]",3,0,0,1,2,0,0,0.444444444,0.333333333,0.75,0.666666667,0.222222222,0,0.565972222,0.434027778,0.002955159,23,7.666666667,0.509025079,0.001025276,0.001459653,0.002219238,0.007434524,8,8,0,6,2,4,6,2,4,0,0,0,14,1,1,3,0,0,0,0
265,2.11E+22,1415134687,6270,2014,2014,22,Fabrication of Cylindrical PCL Scaffolds Using a Knitting Tehnique and Assessment of Cell Proliferation in the Scaffolds,10.1007/s13770-013-1105-x,https://www.semanticscholar.org/paper/29772fbee341e59e5ce41c0285cb54a6e6a4c44d,TISSUE ENGINEERING AND REGENERATIVE MEDICINE,https://www.scimagojr.com/journalsearch.php?q=10700153301&tip=sid&clean=0,91,3,5,0.294117647,3,Engineering; Biomedical Engineering; Materials Science; Biomaterials; Medicine; Medicine (miscellaneous),Materials Science; Medicine; Engineering,Materials Science; Medicine; Engineering,Biomedical Engineering; Biomaterials; Medicine (miscellaneous),0.666666667,,100,"원광대학, 대전성모병원, 한국기계연구원",Wonkwang University; Daejeon St. Mary's Hospital; Korea Institute of Machinery and Materials,"원광대학, 대전성모병원, 한국기계연구원",원광대학; 대전성모병원; 한국기계연구원,A Ra Jo; Myoung Wha Hong; Jun Hee Lee; Young-Yul Kim; Young-Sam Cho,"['arajo', 'myoungwhahong', 'junheelee', 'youngyulkim', 'youngsamcho']",5,0,0.075520833,29,9.666666667,0,0,0,684950000,499700000,2010-12-01,2015-11-30,1825,8,5,2,1,4,"셀루메드, 한국기계연구원","[3, 5]",2,0,0,1,0,1,0,0.5,0.118253968,0.186507937,0.875,0.7,0.666666667,0.886134068,0.113865932,0.012702986,97,48.5,0.556907386,0.000969273,0.001320527,0.002210434,0.00498627,3,3,0,4,1,3,4,1,3,0,0,0,7,1,1,5,80,10.82682266,0,0
265,2.11E+22,1415135105,6487,2014,2014,22,Assessment of the evaluation of liver T1 mapping imaging applying virtual ECG gating on a modified look-locker inversion recovery (MOLLI) pulse sequence,10.3938/JKPS.65.1142,https://www.semanticscholar.org/paper/05d711d58434f85088e4d4bd92335ca8bb15b646,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,https://www.scimagojr.com/journalsearch.php?q=28637&tip=sid&clean=0,54,1,1,0.058823529,1,Physics and Astronomy; Physics and Astronomy (miscellaneous),Physics and Astronomy,Physics and Astronomy,Physics and Astronomy (miscellaneous),0,"A T1 mapping calculation error may occur in a physicochemical environment with large relaxivity. We evaluated through a simulated electrocardiogram (ECG) the administration of a contrast with high relaxivity and its effect on the heart rate by using a modified Look-Locker inversion recovery (MOLLI) pulse sequence. The agarose 2% phantom of high relaxivity environment was developed by diluting gadoxetic acid magnetic resonance imaging (MRI) T1 contrast media. The gold standard T1 determination was based on coronal single section imaging with a 2D inversion-recovery turbo spin echo sequence (2D-IRTSE) in a 3T MR unit. Using the identical 3T MR scanner, we acquired T1 mapping for the MOLLI pulse sequence with various virtual heart rates. T1 mapping data of the two different pulse sequences (i.e., 2D-IRTSE and MOLLI) were measured to investigate the accuracy and the specificity. An in vivo study was conducted in the same manner as the phantom experiments for liver T1 mapping imaging in three healthy volunteers. The MOLLI pulse sequence showed an error rate of less than 10% at a contrast agent concentration of 0.4 mmol/L, and significant error, compared with the reference value, was observed at 0.6 mmol/L or higher. The percentage error of the T1 value did not correlated with the RR (i.e., the time between heart beats) change that was observed (P =.270). Based on the in-vivo liver test, T1 mapping imaging of an abdominal organ as the liver can be successfully achieved using the applied virtual ECG gating on the MOLLI sequence.",33.33333333,"청주대학, 가톨릭대학, 김천대학","Cheongju University; The Catholic University of Korea, College of Medicine; Gimcheon University","청주대학, 가톨릭대학, 김천대학",청주대학; 가톨릭대학; 김천대학,Seung-Man Yu; E. Goo; Suk-Jun Lee; B. Choe,"['seungmanyu', 'egoo', 'sukjunlee', 'bchoe']",4,0,0.03125,12,4,0,0,0,1340000000,1000000000,2014-06-01,2018-05-31,1460,14,7,2,1,7,"가톨릭대학, 쎄크, 고려대학","[4, 3, 4]",3,0,0,1,2,0,0,0.444444444,0.17037037,0.205555556,0.857142857,0.636363636,0.666666667,0.837262119,0.162737881,0.01453831,111,37,0.438803794,0.000969273,0.001320527,0.002210434,0.003610202,3,3,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,0,0,0
282,2.11E+22,1415135982,6898,2014,2014,22,Copper-bromide laser for treating vascular lesions,10.3938/JKPS.64.755,https://www.semanticscholar.org/paper/ac5c590a19435fcb54a30a77e699d5d7659c559b,JOURNAL OF THE KOREAN PHYSICAL SOCIETY,https://www.scimagojr.com/journalsearch.php?q=28637&tip=sid&clean=0,54,1,2,0.117647059,1,Physics and Astronomy; Physics and Astronomy (miscellaneous),Physics and Astronomy,Physics and Astronomy,Physics and Astronomy (miscellaneous),1,"A stable and effective CuBr laser is demonstrated for the treatment of vascular lesions. The two lasing wavelengths of 511 nm and 578 nm can be adjusted to any mixing ratio by using a 6-hole filter. The output power is stabilized to maintain the same peak power by using a proportional integral differential (PID) modulator. For various treatments and treatment effects, the laser outputs, such as the output power, spot size, and beam mode can be controlled. Preclinical test using Korean rabbits showed that the fabricated CuBr laser had a positive effect when treating vascular lesions. The blood vessels of the rabbit' ear were well ablated after irradiation at a laser output power of 8 W in a 1 mm spot in the top-hat mode.",100,"한국전기연구원, 비손메디칼, 한국산업기술평가관리원","Korea Electrotechnology Research Institute; Bison Medical Co., Ltd.; Korea Evaluation Institute of Industrial Technology","한국전기연구원, 비손메디칼, 한국산업기술평가관리원",한국전기연구원; 비손메디칼; 한국산업기술평가관리원,Ryun Kyung Kim; T. Lee; SunWoo Lee; Jung-Sun Kim; HyeJun Eun; Young Huh,"['ryunkyungkim', 'tlee', 'sunwoolee', 'jungsunkim', 'hyejuneun', 'younghuh']",6,0,0.002604167,1,0.333333333,0,0,0,1149000000,860000000,2013-10-01,2016-09-30,1095,30,7,2,3,7,"비손메디칼, 신흥, 서울대학병원, 에스톡스, 한국전기연구원","[3, 2, 4, 3, 5]",5,0,1,2,1,1,0,0.72,0,0,0.5,0.5,0.333333333,0.578613281,0.421386719,0.008253636,63,12.6,0.512442388,0.000969273,0.001320527,0.002210434,0.006963069,2,2,0,3,3,0,3,3,0,0,0,0,5,1,1,2,4,0.541341133,0,0
266,2.11E+22,1415136667,7093,2014,2015,22,Networked neural spheroid by neuro-bundle mimicking nervous system created by topology effect,10.1186/s13041-015-0109-y,https://www.semanticscholar.org/paper/d9b9ecba368f6d61d69e8ae463296de731a8f5ea,MOLECULAR BRAIN,https://www.scimagojr.com/journalsearch.php?q=17300154987&tip=sid&clean=0,79,2,6,0.352941176,3.375,"Biochemistry, Genetics and Molecular Biology; Molecular Biology; Neuroscience; Cellular and Molecular Neuroscience","Biochemistry, Genetics and Molecular Biology; Neuroscience",Biochemistry Genetics and Molecular Biology; Neuroscience,Molecular Biology; Cellular and Molecular Neuroscience,0.466931348,,50,"국가연구소대학교, 한국과학기술연구원, 고려대학",University of Science and Technology (UST); Korea Institute of Science and Technology; Korea University,"국가연구소대학교, 한국과학기술연구원, 고려대학",국가연구소대학교; 한국과학기술연구원; 고려대학,G. S. Jeong; Joon-Young Chang; Ji Soo Park; Seung-A Lee; Doyeun Park; Junsung Woo; H. An; C. J. Lee; Sang-Hoon Lee,"['gsjeong', 'joonyoungchang', 'jisoopark', 'seungalee', 'doyeunpark', 'junsungwoo', 'han', 'cjlee', 'sanghoonlee']",9,1,0.1953125,75,25,0,1,1,1066700000,800000000,2012-06-01,2015-09-30,1216,31,5,2,2,7,"차바이오텍, 건국대학, 고려대학","[2, 4, 4]",3,0,1,0,2,0,0,0.444444444,0.11122221,0.344642857,0.666666667,0.35,0.666666667,0.723327063,0.276672937,0.015586117,119,39.66666667,0.432217956,0.000969273,0.001320527,0.002210434,0.003404864,8,8,0,2,1,1,2,1,1,0,0,0,10,1,1,3,53,8.760841076,1,0.165298888
287,2.11E+22,1415137790,8093,2014,2014,22,Effective Object Identification and Association by Varying Coverage Through RFID Power Control,10.1007/s11390-013-1408-3,https://www.semanticscholar.org/paper/0c994fd930ed6627e5ae398c9b246226cb01f895,JOURNAL OF COMPUTER SCIENCE AND TECHNOLOGY,https://www.scimagojr.com/journalsearch.php?q=26132&tip=sid&clean=0,59,2,3,0.176470588,1.666666667,Computer Science; Computational Theory and Mathematics; Computer Science Applications; Hardware and Architecture; Software; Mathematics; Theoretical Computer Science,Mathematics; Computer Science,Mathematics; Computer Science,Computational Theory and Mathematics; Computer Science Applications; Hardware and Architecture; Software; Theoretical Computer Science,0.833333333,,100,"stateuniversityofnewyorkstonybrook, 삼성전기","State University of New York, Stony Brook; Samsung Electronics Co. Ltd.","StateUniversityofNewYorkStonyBrook, 삼성전기",StateUniversityofNewYorkStonyBrook; 삼성전기,S. Cho; K. Kim; Sangjin Hong,"['scho', 'kkim', 'sangjinhong']",3,0,0.005194805,2,1,0,0,0,590000000,440000000,2010-10-01,2015-09-30,1825,15,7,2,4,7,"제론헬스케어, State University of New York, Stony Brook","[3, 4]",2,0,0,1,1,0,0,0.5,0.25,0,1,1,1,0.333333333,0.666666667,0.000261952,2,0.666666667,0.5,0.000969273,0.001320527,0.002210434,0,3,3,0,6,3,3,6,3,3,0,0,0,9,1,1,5,12,1.624023399,0,0
287,2.11E+22,1415137790,8092,2014,2014,22,Real-time abnormal situation detection based on particle advection in crowded scenes,10.1007/s11554-014-0424-z,https://www.semanticscholar.org/paper/53b971909094d3e8b2354eea6fc6a076a7f83f1f,Journal of Real-Time Image Processing,https://www.scimagojr.com/journalsearch.php?q=4900152415&tip=sid&clean=0,43,1,3,0.176470588,1.666666667,Computer Science; Information Systems,Computer Science,Computer Science,Information Systems,0.833333333,,100,"공학및응용과학대학, 순천향대학",College of Engineering and Applied Sciences; Soonchunhyang University,"공학및응용과학대학, 순천향대학",공학및응용과학대학; 순천향대학,Yunyoung Nam; Sangjin Hong,"['yunyoungnam', 'sangjinhong']",2,0,0.015584416,6,3,0,0,0,590000000,440000000,2010-10-01,2015-09-30,1825,15,7,2,4,7,"제론헬스케어, State University of New York, Stony Brook","[3, 4]",2,0,0,1,1,0,0,0.5,0.25,0,1,1,1,0.333333333,0.666666667,0.000261952,2,0.666666667,0.5,0.000969273,0.001320527,0.002210434,0,3,3,0,6,3,3,6,3,3,0,0,0,9,1,1,5,14,1.894693965,0,0
287,2.11E+22,1415137791,8095,2014,2014,22,Interpolation-Based Intermediary Image Generation for Three-Dimensional Histologic Arterial Reconstruction,10.1166/JMIHI.2014.1325,https://www.semanticscholar.org/paper/0fc69a004cd9151d68850413093ce7b9cb3d7ad5,Journal of Medical Imaging and Health Informatics,https://www.scimagojr.com/journalsearch.php?q=21100247092&tip=sid&clean=0,32,1,6,0.352941176,2.8,"Medicine; Health Informatics; Radiology, Nuclear Medicine and Imaging",Medicine,Medicine,"Health Informatics; Radiology, Nuclear Medicine and Imaging",0.736037123,,100,맥거번,McGovern Medical School,맥거번,맥거번,Hyunggun Kim; Ahnryul Choi; Yonghoon Rim; D. McPherson,"['hyunggunkim', 'ahnryulchoi', 'yonghoonrim', 'dmcpherson']",4,0,0,0,0,0,0,0,1014304000,880000000,2012-11-01,2018-01-31,1917,25,7,2,3,7,"동국대학, The University of Texas Health Science Center at Houston (UTHealth), University of Southern California, 바이오넷, 디자인예감, 메디솔루텍, 서강대학","[4, 4, 4, 3, 3, 3, 4]",7,0,0,3,4,0,0,0.489795918,0.033333333,0.075,0.714285714,0.8,1,0.37408949,0.62591051,0.007469532,57,8.142857143,0.44736464,0.000969273,0.001320527,0.002210434,0.008352677,5,5,0,0,0,0,0,0,0,0,0,0,5,1,1,3,0,0,0,0
353,2.11E+22,1415139056,8226,2014,2015,22,Circulating Lp-PLA2 activity correlates with oxidative stress and cytokines in overweight/obese postmenopausal women not using hormone replacement therapy,10.1007/s11357-015-9770-4,https://www.semanticscholar.org/paper/1bbc590b90bf94dea1f875b77359afc883038f7c,AGE,https://www.scimagojr.com/journalsearch.php?q=17495&tip=sid&clean=0,418,1,3,0.176470588,1.5,Neuroscience; Cognitive Neuroscience; Neurology,Neuroscience,Neuroscience,Cognitive Neuroscience; Neurology,1,,50,"국민건강보험공단일산병원, 을지대학, 연세대학",National Health Insurance Service Ilsan Hospital; Eulji University; Yonsei University,"국민건강보험공단일산병원, 을지대학, 연세대학",국민건강보험공단일산병원; 을지대학; 연세대학,J. Paik; Minkyung Kim; Minjoo Kim; Yuna Yen; H. Y. Ahn; Sang-Hyun Lee; J. H. Lee,"['jpaik', 'minkyungkim', 'minjookim', 'yunayen', 'hyahn', 'sanghyunlee', 'jhlee']",7,1,0.111979167,43,14.33333333,0,0,0,248500000,180000000,2013-06-01,2015-05-31,729,23,5,2,3,7,"정식품, 연세대학","[2, 4]",2,0,1,0,1,0,0,0.5,0.142857143,0.333333333,0.666666667,0.4,0.666666667,0.933412604,0.066587396,0.0037978,29,14.5,0.452367554,0.000969273,0.001320527,0.002210434,0.003703553,2,2,0,4,2,2,4,2,2,0,0,0,6,1,1,2,15,2.479483323,0,0
265,2.11E+22,1415139963,8433,2015,2015,22,Biotransformation of oleic acid into 10-ketostearic acid by recombinant Corynebacterium glutamicum-based biocatalyst,10.1007/s10529-015-1775-7,https://www.semanticscholar.org/paper/3d450a337e2c0fbf4623113eb50b81e294957d5b,BIOTECHNOLOGY LETTERS,https://www.scimagojr.com/journalsearch.php?q=15516&tip=sid&clean=0,127,4,5,0.294117647,3.75,"Biochemistry, Genetics and Molecular Biology; Biotechnology; Chemical Engineering; Bioengineering; Immunology and Microbiology; Applied Microbiology and Biotechnology; Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Chemical Engineering; Medicine; Immunology and Microbiology",Biochemistry Genetics and Molecular Biology; Chemical Engineering; Medicine; Immunology and Microbiology,Biotechnology; Bioengineering; Applied Microbiology and Biotechnology; Medicine (miscellaneous),0.150320631,,50,"한국과학기술원, 서강대학, 경희대학, 이화여자대학",Korea Advanced Institute of Science and Technology; Sogang University; Kyung Hee University; Ewha Womans University,"한국과학기술원, 서강대학, 경희대학, 이화여자대학",한국과학기술원; 서강대학; 경희대학; 이화여자대학,Byeonghun Lee; Saebom Lee; Hyeonsoo Kim; K. Jeong; Jin-Byung Park; Eunyeol Lee; Jinwon Lee,"['byeonghunlee', 'saebomlee', 'hyeonsookim', 'kjeong', 'jinbyungpark', 'eunyeollee', 'jinwonlee']",7,0,0.26119403,105,26.25,0,3,3,876850000,648850000,2013-06-01,2018-05-31,1825,24,10,2,2,7,"에이피테크놀로지, 서강대학, 이화여자대학","[3, 4, 4]",3,0,0,1,2,0,0,0.444444444,0.113636364,0.25,0.666666667,0.454545455,0.5,0.50036523,0.49963477,0.003658657,37,12.33333333,0.391954715,0.000623885,0.000835899,0.001287425,0.008632868,4,4,0,6,3,3,6,3,3,0,0,0,10,1,1,3,11,1.81828777,0,0
353,2.11E+22,1415141290,9046,2015,2015,22,Comparison of inhibitory activity of bioactive molecules on the dextransucrase from Streptococcus mutans,10.1007/s00253-015-6693-z,https://www.semanticscholar.org/paper/0759b3e22913ee093fd74badd590555521104e5f,APPLIED MICROBIOLOGY AND BIOTECHNOLOGY,https://www.scimagojr.com/journalsearch.php?q=14957&tip=sid&clean=0,267,3,3,0.176470588,3,"Biochemistry, Genetics and Molecular Biology; Biotechnology; Immunology and Microbiology; Applied Microbiology and Biotechnology; Medicine; Medicine (miscellaneous)","Biochemistry, Genetics and Molecular Biology; Medicine; Immunology and Microbiology",Biochemistry Genetics and Molecular Biology; Medicine; Immunology and Microbiology,Biotechnology; Applied Microbiology and Biotechnology; Medicine (miscellaneous),,,50,가천대학,Gachon University,가천대학,가천대학,C. Lee; Jae Kweon Park,"['clee', 'jaekweonpark']",2,0,0.113580247,46,46,0,1,1,806880000,518000000,2012-03-01,2015-02-28,1094,15,5,2,3,7,"가천대학, 인천테크노파크, 새미에프앤비, 인천광역시경제통상진흥원","[4, 6, 3, 6]",4,0,0,1,1,0,2,0.625,,,0,0,0,0.869834711,0.130165289,0.004252373,43,10.75,0.483874179,0.000623885,0.000835899,0.001287425,0.007043445,1,1,0,2,1,1,2,1,1,0,0,0,3,1,1,4,9,1.487689994,0,0
